number,sqrt1 (https://codebase64.org/doku.php?id=base:fast_sqrt),sqrt2 (http://www.6502.org/source/integers/root.htm),sqrt3 (http://www.txbobsc.com/aal/1986/aal8611.html#a1),sqrt5 (http://www.txbobsc.com/aal/1986/aal8609.html#a8),sqrt6 (https://www.bbcelite.com/master/main/subroutine/ll5.html),sqrt7 (http://6502org.wikidot.com/software-math-sqrt),sqrt9 (https://github.com/TobyLobster/sqrt_test/blob/main/sqrt/sqrt9.a),sqrt10 (https://github.com/TobyLobster/sqrt_test/blob/main/sqrt/sqrt10.a),sqrt11 (http://forum.6502.org/viewtopic.php?p=90611#p90611),sqrt12 (https://gitlab.riscosopen.org/RiscOS/Sources/Apps/Diversions/Meteors/-/blob/master/Srce6502/MetSrc2#L961),sqrt13 (https://stardot.org.uk/forums/viewtopic.php?p=367937#p367937),sqrt14 (https://stardot.org.uk/forums/viewtopic.php?p=367937#p367937),sqrt15 (https://stardot.org.uk/forums/viewtopic.php?p=367937#p367937)
58299,305,857,25,736,529,504,26,218,211,1218,104,173,20
58300,305,857,25,736,529,504,26,218,211,1218,104,173,20
58301,305,857,25,736,529,504,26,218,211,1218,104,173,20
58302,305,857,25,736,529,504,26,218,211,1218,104,173,20
58303,305,857,25,736,529,504,26,218,211,1218,104,173,20
58304,305,857,25,736,529,504,26,218,211,1218,104,173,20
58305,305,857,25,736,529,504,26,218,211,1218,104,173,20
58306,305,857,25,736,529,504,26,218,211,1218,104,173,20
58307,305,857,25,736,529,504,26,218,211,1218,104,173,20
58308,305,857,33,736,529,504,34,218,211,1218,104,173,20
58309,305,857,33,736,529,504,34,218,211,1218,104,173,20
58310,305,857,33,736,529,504,34,218,211,1218,104,173,20
58311,305,857,33,736,529,504,34,218,211,1218,104,173,20
58312,305,857,33,736,529,504,34,218,211,1218,104,173,20
58313,305,857,33,736,529,504,34,218,211,1218,104,173,20
58314,305,857,33,736,529,504,34,218,211,1218,104,173,20
58315,305,857,33,736,529,504,34,218,211,1218,104,173,20
58316,305,857,33,736,529,504,34,218,211,1218,104,173,20
58317,305,857,33,736,529,504,34,218,211,1218,104,173,20
58318,305,857,33,736,529,504,34,218,211,1218,104,173,20
58319,305,857,33,736,529,504,34,218,211,1218,104,173,20
58320,305,857,33,736,529,504,34,218,211,1218,104,173,20
58321,305,857,33,736,529,504,34,218,211,1218,104,173,20
58322,305,857,33,736,529,504,34,218,211,1218,104,173,20
58323,305,857,33,736,529,504,34,218,211,1218,104,173,20
58324,305,857,33,736,529,504,34,218,211,1218,104,173,20
58325,305,857,33,736,529,504,34,218,211,1218,104,173,20
58326,305,857,33,736,529,504,34,218,211,1218,104,173,20
58327,305,857,33,736,529,504,34,218,211,1218,104,173,20
58328,305,857,33,736,529,504,34,218,211,1218,104,173,20
58329,305,857,33,736,529,504,34,218,211,1218,104,173,20
58330,305,857,33,736,529,504,34,218,211,1218,104,173,20
58331,305,857,33,736,529,504,34,218,211,1218,104,173,20
58332,305,857,33,736,529,504,34,218,211,1218,104,173,20
58333,305,857,33,736,529,504,34,218,211,1218,104,173,20
58334,305,857,33,736,529,504,34,218,211,1218,104,173,20
58335,305,857,33,736,529,504,34,218,211,1218,104,173,20
58336,305,857,33,736,529,504,34,218,211,1218,104,173,20
58337,305,857,33,736,529,504,34,218,211,1218,113,173,20
58338,305,857,33,736,529,504,34,218,211,1218,113,173,20
58339,305,857,33,736,529,504,34,218,211,1218,113,173,20
58340,305,857,33,736,529,504,34,218,211,1218,113,173,20
58341,305,857,33,736,529,504,34,218,211,1218,113,173,20
58342,305,857,33,736,529,504,34,218,211,1218,113,173,20
58343,305,857,33,736,529,504,34,218,211,1218,113,173,20
58344,305,857,33,736,529,504,34,218,211,1218,113,173,20
58345,305,857,33,736,529,504,34,218,211,1218,113,173,20
58346,305,857,33,736,529,504,34,218,211,1218,113,173,20
58347,305,857,33,736,529,504,34,218,211,1218,113,173,20
58348,305,857,33,736,529,504,34,218,211,1218,113,173,20
58349,305,857,33,736,529,504,34,218,211,1218,113,173,20
58350,305,857,33,736,529,504,34,218,211,1218,113,173,20
58351,305,857,33,736,529,504,34,218,211,1218,113,173,20
58352,305,857,33,736,529,504,34,218,211,1218,113,173,20
58353,305,857,33,736,529,504,34,218,211,1218,113,173,20
58354,305,857,33,736,529,504,34,218,211,1218,113,173,20
58355,305,857,33,736,529,504,34,218,211,1218,113,173,20
58356,305,857,33,736,529,504,34,218,211,1218,113,173,20
58357,305,857,33,736,529,504,34,218,211,1218,113,173,20
58358,305,857,33,736,529,504,34,218,211,1218,113,173,20
58359,305,857,33,736,529,504,34,218,211,1218,113,173,20
58360,305,857,33,736,529,504,34,218,211,1218,113,173,20
58361,305,857,33,736,529,504,34,218,211,1218,113,173,20
58362,305,857,33,736,529,504,34,218,211,1218,113,173,20
58363,305,857,33,736,529,504,34,218,211,1218,113,173,20
58364,305,857,33,736,529,504,34,218,211,1218,113,173,20
58365,305,857,33,736,529,504,34,218,211,1218,113,173,20
58366,305,857,33,736,529,504,34,218,211,1218,113,173,20
58367,305,857,33,736,529,504,34,218,211,1218,113,173,20
58368,301,857,25,736,526,504,26,214,234,1218,118,173,26
58369,301,857,25,736,526,504,26,214,234,1218,118,173,26
58370,301,857,25,736,526,504,26,214,234,1218,118,173,26
58371,301,857,25,736,526,504,26,214,234,1218,118,173,26
58372,301,857,25,736,526,504,26,214,234,1218,118,173,26
58373,301,857,25,736,526,504,26,214,234,1218,118,173,26
58374,301,857,25,736,526,504,26,214,234,1218,118,173,26
58375,301,857,25,736,526,504,26,214,234,1218,118,173,26
58376,301,857,25,736,526,504,26,214,234,1218,118,173,26
58377,301,857,25,736,526,504,26,214,234,1218,118,173,26
58378,301,857,25,736,526,504,26,214,234,1218,118,173,26
58379,301,857,25,736,526,504,26,214,234,1218,118,173,26
58380,301,857,25,736,526,504,26,214,234,1218,118,173,26
58381,301,857,25,736,526,504,26,214,234,1218,118,173,26
58382,301,857,25,736,526,504,26,214,234,1218,118,173,26
58383,301,857,25,736,526,504,26,214,234,1218,118,173,26
58384,301,857,25,736,526,504,26,214,234,1218,118,173,26
58385,301,857,25,736,526,504,26,214,234,1218,118,173,26
58386,301,857,25,736,526,504,26,214,234,1218,118,173,26
58387,301,857,25,736,526,504,26,214,234,1218,118,173,26
58388,301,857,25,736,526,504,26,214,234,1218,118,173,26
58389,301,857,25,736,526,504,26,214,234,1218,118,173,26
58390,301,857,25,736,526,504,26,214,234,1218,118,173,26
58391,301,857,25,736,526,504,26,214,234,1218,118,173,26
58392,301,857,25,736,526,504,26,214,234,1218,118,173,26
58393,301,857,25,736,526,504,26,214,234,1218,118,173,26
58394,301,857,25,736,526,504,26,214,234,1218,118,173,26
58395,301,857,25,736,526,504,26,214,234,1218,118,173,26
58396,301,857,25,736,526,504,26,214,234,1218,118,173,26
58397,301,857,25,736,526,504,26,214,234,1218,118,173,26
58398,301,857,25,736,526,504,26,214,234,1218,118,173,26
58399,301,857,25,736,526,504,26,214,234,1218,118,173,26
58400,301,857,25,736,526,504,26,214,234,1218,118,173,26
58401,301,857,25,736,526,504,26,214,234,1218,118,173,26
58402,301,857,25,736,526,504,26,214,234,1218,118,173,26
58403,301,857,25,736,526,504,26,214,234,1218,118,173,26
58404,301,857,25,736,526,504,26,214,234,1218,118,173,26
58405,301,857,25,736,526,504,26,214,234,1218,118,173,26
58406,301,857,25,736,526,504,26,214,234,1218,118,173,26
58407,301,857,25,736,526,504,26,214,234,1218,118,173,26
58408,301,857,25,736,526,504,26,214,234,1218,118,173,26
58409,301,857,25,736,526,504,26,214,234,1218,118,173,26
58410,301,857,25,736,526,504,26,214,234,1218,118,173,26
58411,301,857,25,736,526,504,26,214,234,1218,118,173,26
58412,301,857,25,736,526,504,26,214,234,1218,118,173,26
58413,301,857,25,736,526,504,26,214,234,1218,118,173,26
58414,301,857,25,736,526,504,26,214,234,1218,118,173,26
58415,301,857,25,736,526,504,26,214,234,1218,118,173,26
58416,301,857,25,736,526,504,26,214,234,1218,118,173,26
58417,301,857,25,736,526,504,26,214,234,1218,118,173,26
58418,301,857,25,736,526,504,26,214,234,1218,118,173,26
58419,301,857,25,736,526,504,26,214,234,1218,118,173,26
58420,301,857,25,736,526,504,26,214,234,1218,118,173,26
58421,301,857,25,736,526,504,26,214,234,1218,118,173,26
58422,301,857,25,736,526,504,26,214,234,1218,118,173,26
58423,301,857,25,736,526,504,26,214,234,1218,118,173,26
58424,301,857,25,736,526,504,26,214,234,1218,118,173,26
58425,301,857,25,736,526,504,26,214,234,1218,118,173,26
58426,301,857,25,736,526,504,26,214,234,1218,118,173,26
58427,301,857,25,736,526,504,26,214,234,1218,118,173,26
58428,301,857,25,736,526,504,26,214,234,1218,118,173,26
58429,301,857,25,736,526,504,26,214,234,1218,118,173,26
58430,301,857,25,736,526,504,26,214,234,1218,118,173,26
58431,301,857,25,736,526,504,26,214,234,1218,118,173,26
58432,301,857,25,736,526,504,26,214,234,1218,118,173,26
58433,301,857,25,736,526,504,26,214,234,1218,118,173,26
58434,301,857,25,736,526,504,26,214,234,1218,118,173,26
58435,301,857,25,736,526,504,26,214,234,1218,118,173,26
58436,301,857,25,736,526,504,26,214,234,1218,118,173,26
58437,301,857,25,736,526,504,26,214,234,1218,118,173,26
58438,301,857,25,736,526,504,26,214,234,1218,118,173,26
58439,301,857,25,736,526,504,26,214,234,1218,118,173,26
58440,301,857,25,736,526,504,26,214,234,1218,118,173,26
58441,301,857,25,736,526,504,26,214,234,1218,118,173,26
58442,301,857,25,736,526,504,26,214,234,1218,118,173,26
58443,301,857,25,736,526,504,26,214,234,1218,118,173,26
58444,301,857,25,736,526,504,26,214,234,1218,118,173,26
58445,301,857,25,736,526,504,26,214,234,1218,118,173,26
58446,301,857,25,736,526,504,26,214,234,1218,118,173,26
58447,301,857,25,736,526,504,26,214,234,1218,118,173,26
58448,301,857,25,736,526,504,26,214,234,1218,118,173,26
58449,301,857,25,736,526,504,26,214,234,1218,118,173,26
58450,301,857,25,736,526,504,26,214,234,1218,118,173,26
58451,301,857,25,736,526,504,26,214,234,1218,118,173,26
58452,301,857,25,736,526,504,26,214,234,1218,118,173,26
58453,301,857,25,736,526,504,26,214,234,1218,118,173,26
58454,301,857,25,736,526,504,26,214,234,1218,118,173,26
58455,301,857,25,736,526,504,26,214,234,1218,118,173,26
58456,301,857,25,736,526,504,26,214,234,1218,118,173,26
58457,301,857,25,736,526,504,26,214,234,1218,118,173,26
58458,301,857,25,736,526,504,26,214,234,1218,118,173,26
58459,301,857,25,736,526,504,26,214,234,1218,118,173,26
58460,301,857,25,736,526,504,26,214,234,1218,118,173,26
58461,301,857,25,736,526,504,26,214,234,1218,118,173,26
58462,301,857,25,736,526,504,26,214,234,1218,118,173,26
58463,301,857,25,736,526,504,26,214,234,1218,118,173,26
58464,301,857,25,736,526,504,26,214,234,1218,118,173,26
58465,301,857,25,736,526,504,26,214,234,1218,118,173,26
58466,301,857,25,736,526,504,26,214,234,1218,118,173,26
58467,301,857,25,736,526,504,26,214,234,1218,118,173,26
58468,301,857,25,736,526,504,26,214,234,1218,118,173,26
58469,301,857,25,736,526,504,26,214,234,1218,118,173,26
58470,301,857,25,736,526,504,26,214,234,1218,118,173,26
58471,301,857,25,736,526,504,26,214,234,1218,118,173,26
58472,301,857,25,736,526,504,26,214,234,1218,118,173,26
58473,301,857,25,736,526,504,26,214,234,1218,118,173,26
58474,301,857,25,736,526,504,26,214,234,1218,118,173,26
58475,301,857,25,736,526,504,26,214,234,1218,118,173,26
58476,301,857,25,736,526,504,26,214,234,1218,118,173,26
58477,301,857,25,736,526,504,26,214,234,1218,118,173,26
58478,301,857,25,736,526,504,26,214,234,1218,118,173,26
58479,301,857,25,736,526,504,26,214,234,1218,118,173,26
58480,301,857,25,736,526,504,26,214,234,1218,118,173,26
58481,301,857,25,736,526,504,26,214,234,1218,118,173,26
58482,301,857,25,736,526,504,26,214,234,1218,118,173,26
58483,301,857,25,736,526,504,26,214,234,1218,118,173,26
58484,301,857,25,736,526,504,26,214,234,1218,118,173,26
58485,301,857,25,736,526,504,26,214,234,1218,118,173,26
58486,301,857,25,736,526,504,26,214,234,1218,118,173,26
58487,301,857,25,736,526,504,26,214,234,1218,118,173,26
58488,301,857,25,736,526,504,26,214,234,1218,118,173,26
58489,301,857,25,736,526,504,26,214,234,1218,118,173,26
58490,301,857,25,736,526,504,26,214,234,1218,118,173,26
58491,301,857,25,736,526,504,26,214,234,1218,118,173,26
58492,301,857,25,736,526,504,26,214,234,1218,118,173,26
58493,301,857,25,736,526,504,26,214,234,1218,118,173,26
58494,301,857,25,736,526,504,26,214,234,1218,118,173,26
58495,301,857,25,736,526,504,26,214,234,1218,118,173,26
58496,301,857,25,736,526,504,26,214,234,1218,118,173,26
58497,301,857,25,736,526,504,26,214,234,1218,118,173,26
58498,301,857,25,736,526,504,26,214,234,1218,118,173,26
58499,301,857,25,736,526,504,26,214,234,1218,118,173,26
58500,301,857,25,736,526,504,26,214,234,1218,118,173,26
58501,301,857,25,736,526,504,26,214,234,1218,118,173,26
58502,301,857,25,736,526,504,26,214,234,1218,118,173,26
58503,301,857,25,736,526,504,26,214,234,1218,118,173,26
58504,301,857,25,736,526,504,26,214,234,1218,118,173,26
58505,301,857,25,736,526,504,26,214,234,1218,118,173,26
58506,301,857,25,736,526,504,26,214,234,1218,118,173,26
58507,301,857,25,736,526,504,26,214,234,1218,118,173,26
58508,301,857,25,736,526,504,26,214,234,1218,118,173,26
58509,301,857,25,736,526,504,26,214,234,1218,118,173,26
58510,301,857,25,736,526,504,26,214,234,1218,118,173,26
58511,301,857,25,736,526,504,26,214,234,1218,118,173,26
58512,301,857,25,736,526,504,26,214,234,1218,118,173,26
58513,301,857,25,736,526,504,26,214,234,1218,118,173,26
58514,301,857,25,736,526,504,26,214,234,1218,118,173,26
58515,301,857,25,736,526,504,26,214,234,1218,118,173,26
58516,301,857,25,736,526,504,26,214,234,1218,118,173,26
58517,301,857,25,736,526,504,26,214,234,1218,118,173,26
58518,301,857,25,736,526,504,26,214,234,1218,118,173,26
58519,301,857,25,736,526,504,26,214,234,1218,118,173,26
58520,301,857,25,736,526,504,26,214,234,1218,118,173,26
58521,301,857,25,736,526,504,26,214,234,1218,118,173,26
58522,301,857,25,736,526,504,26,214,234,1218,118,173,26
58523,301,857,25,736,526,504,26,214,234,1218,118,173,26
58524,301,857,25,736,526,504,26,214,234,1218,118,173,26
58525,301,857,25,736,526,504,26,214,234,1218,118,173,26
58526,301,857,25,736,526,504,26,214,234,1218,118,173,26
58527,301,857,25,736,526,504,26,214,234,1218,118,173,26
58528,301,857,25,736,526,504,26,214,234,1218,118,173,26
58529,301,857,25,736,526,504,26,214,234,1218,118,173,26
58530,301,857,25,736,526,504,26,214,234,1218,118,173,26
58531,301,857,25,736,526,504,26,214,234,1218,118,173,26
58532,301,857,25,736,526,504,26,214,234,1218,118,173,26
58533,301,857,25,736,526,504,26,214,234,1218,118,173,26
58534,301,857,25,736,526,504,26,214,234,1218,118,173,26
58535,301,857,25,736,526,504,26,214,234,1218,118,173,26
58536,301,857,25,736,526,504,26,214,234,1218,118,173,26
58537,301,857,25,736,526,504,26,214,234,1218,118,173,26
58538,301,857,25,736,526,504,26,214,234,1218,118,173,26
58539,301,857,25,736,526,504,26,214,234,1218,118,173,26
58540,301,857,25,736,526,504,26,214,234,1218,118,173,26
58541,301,857,25,736,526,504,26,214,234,1218,118,173,26
58542,301,857,25,736,526,504,26,214,234,1218,118,173,26
58543,301,857,25,736,526,504,26,214,234,1218,118,173,26
58544,301,857,25,736,526,504,26,214,234,1218,118,173,26
58545,301,857,25,736,526,504,26,214,234,1218,118,173,26
58546,301,857,25,736,526,504,26,214,234,1218,118,173,26
58547,301,857,25,736,526,504,26,214,234,1218,118,173,26
58548,301,857,25,736,526,504,26,214,234,1218,118,173,26
58549,301,857,25,736,526,504,26,214,234,1218,118,173,26
58550,301,857,25,736,526,504,26,214,234,1218,118,173,26
58551,301,857,25,736,526,504,26,214,234,1218,118,173,26
58552,301,857,25,736,526,504,26,214,234,1218,118,173,26
58553,301,857,25,736,526,504,26,214,234,1218,118,173,26
58554,301,857,25,736,526,504,26,214,234,1218,118,173,26
58555,301,857,25,736,526,504,26,214,234,1218,118,173,26
58556,301,857,25,736,526,504,26,214,234,1218,118,173,26
58557,301,857,25,736,526,504,26,214,234,1218,118,173,26
58558,301,857,25,736,526,504,26,214,234,1218,118,173,26
58559,301,857,25,736,526,504,26,214,234,1218,118,173,26
58560,301,857,25,736,532,504,26,214,234,1218,118,173,26
58561,301,857,25,736,532,504,26,214,234,1218,118,173,26
58562,301,857,25,736,532,504,26,214,234,1218,118,173,26
58563,301,857,25,736,532,504,26,214,234,1218,118,173,26
58564,328,854,34,736,529,504,35,231,70,1188,126,193,26
58565,328,854,34,736,529,504,35,231,224,1204,126,193,26
58566,328,854,34,736,529,504,35,231,224,1204,126,193,26
58567,328,854,34,736,529,504,35,231,224,1204,126,193,26
58568,328,854,34,736,529,504,35,231,224,1204,126,193,26
58569,328,854,34,736,529,504,35,231,224,1204,126,193,26
58570,328,854,34,736,529,504,35,231,224,1204,126,193,26
58571,328,854,34,736,529,504,35,231,224,1204,126,193,26
58572,328,854,34,736,529,504,35,231,224,1204,126,193,26
58573,328,854,34,736,529,504,35,231,224,1204,126,193,26
58574,328,854,34,736,529,504,35,231,224,1204,126,193,26
58575,328,854,34,736,529,504,35,231,224,1204,126,193,26
58576,328,854,34,736,526,504,35,231,224,1218,126,193,26
58577,328,854,34,736,526,504,35,231,224,1218,126,193,26
58578,328,854,34,736,526,504,35,231,224,1218,126,193,26
58579,328,854,34,736,526,504,35,231,224,1218,126,193,26
58580,328,854,34,736,526,504,35,231,224,1218,126,193,26
58581,328,854,34,736,526,504,35,231,224,1218,126,193,26
58582,328,854,34,736,526,504,35,231,224,1218,126,193,26
58583,328,854,34,736,526,504,35,231,224,1218,126,193,26
58584,328,854,34,736,526,504,35,231,224,1218,126,193,26
58585,328,854,34,736,526,504,35,231,224,1218,126,193,26
58586,328,854,34,736,526,504,35,231,224,1218,126,193,26
58587,328,854,34,736,526,504,35,231,224,1218,126,193,26
58588,328,854,34,736,526,504,35,231,224,1218,126,193,26
58589,328,854,34,736,526,504,35,231,224,1218,126,193,26
58590,328,854,34,736,526,504,35,231,224,1218,126,193,26
58591,328,854,34,736,526,504,35,231,224,1218,126,193,26
58592,328,854,34,736,526,504,35,231,224,1218,126,193,26
58593,328,854,34,736,526,504,35,231,224,1218,126,193,26
58594,328,854,34,736,526,504,35,231,224,1218,126,193,26
58595,328,854,34,736,526,504,35,231,224,1218,126,193,26
58596,328,854,34,736,526,504,35,231,224,1218,126,193,26
58597,328,854,34,736,526,504,35,231,224,1218,126,193,26
58598,328,854,34,736,526,504,35,231,224,1218,126,193,26
58599,328,854,34,736,526,504,35,231,224,1218,126,193,26
58600,328,854,34,736,526,504,35,231,224,1218,126,193,26
58601,328,854,34,736,526,504,35,231,224,1218,126,193,26
58602,328,854,34,736,526,504,35,231,224,1218,126,193,26
58603,328,854,34,736,526,504,35,231,224,1218,126,193,26
58604,328,854,34,736,526,504,35,231,224,1218,126,193,26
58605,328,854,34,736,526,504,35,231,224,1218,126,193,26
58606,328,854,34,736,526,504,35,231,224,1218,126,193,26
58607,328,854,34,736,526,504,35,231,224,1218,126,193,26
58608,328,854,34,736,526,504,35,231,224,1218,126,193,26
58609,328,854,34,736,526,504,35,231,224,1218,126,193,26
58610,328,854,34,736,526,504,35,231,224,1218,126,193,26
58611,328,854,34,736,526,504,35,231,224,1218,126,193,26
58612,328,854,34,736,526,504,35,231,224,1218,126,193,26
58613,328,854,34,736,526,504,35,231,224,1218,126,193,26
58614,328,854,34,736,526,504,35,231,224,1218,126,193,26
58615,328,854,34,736,526,504,35,231,224,1218,126,193,26
58616,328,854,34,736,526,504,35,231,224,1218,126,193,26
58617,328,854,34,736,526,504,35,231,224,1218,126,193,26
58618,328,854,34,736,526,504,35,231,224,1218,126,193,26
58619,328,854,34,736,526,504,35,231,224,1218,126,193,26
58620,328,854,34,736,526,504,35,231,224,1218,126,193,26
58621,328,854,34,736,526,504,35,231,224,1218,126,193,26
58622,328,854,34,736,526,504,35,231,224,1218,126,193,26
58623,328,854,34,736,526,504,35,231,224,1218,126,193,26
58624,324,847,25,736,526,504,26,227,211,1218,131,189,20
58625,324,847,25,736,526,504,26,227,211,1218,131,189,20
58626,324,847,25,736,526,504,26,227,211,1218,131,189,20
58627,324,847,25,736,526,504,26,227,211,1218,131,189,20
58628,324,847,25,736,526,504,26,227,211,1218,131,189,20
58629,324,847,25,736,526,504,26,227,211,1218,131,189,20
58630,324,847,25,736,526,504,26,227,211,1218,131,189,20
58631,324,847,25,736,526,504,26,227,211,1218,131,189,20
58632,324,847,25,736,526,504,26,227,211,1218,131,189,20
58633,324,847,25,736,526,504,26,227,211,1218,131,189,20
58634,324,847,25,736,526,504,26,227,211,1218,131,189,20
58635,324,847,25,736,526,504,26,227,211,1218,131,189,20
58636,324,847,25,736,526,504,26,227,211,1218,131,189,20
58637,324,847,25,736,526,504,26,227,211,1218,131,189,20
58638,324,847,25,736,526,504,26,227,211,1218,131,189,20
58639,324,847,25,736,526,504,26,227,211,1218,131,189,20
58640,324,847,25,736,526,504,26,227,211,1218,131,189,20
58641,324,847,25,736,526,504,26,227,211,1218,131,189,20
58642,324,847,25,736,526,504,26,227,211,1218,131,189,20
58643,324,847,25,736,526,504,26,227,211,1218,131,189,20
58644,324,847,25,736,526,504,26,227,211,1218,131,189,20
58645,324,847,25,736,526,504,26,227,211,1218,131,189,20
58646,324,847,25,736,526,504,26,227,211,1218,131,189,20
58647,324,847,25,736,526,504,26,227,211,1218,131,189,20
58648,324,847,25,736,526,504,26,227,211,1218,131,189,20
58649,324,847,25,736,526,504,26,227,211,1218,131,189,20
58650,324,847,25,736,526,504,26,227,211,1218,131,189,20
58651,324,847,25,736,526,504,26,227,211,1218,131,189,20
58652,324,847,25,736,526,504,26,227,211,1218,131,189,20
58653,324,847,25,736,526,504,26,227,211,1218,131,189,20
58654,324,847,25,736,526,504,26,227,211,1218,131,189,20
58655,324,847,25,736,526,504,26,227,211,1218,131,189,20
58656,324,847,25,736,526,504,26,227,211,1218,131,189,20
58657,324,847,25,736,526,504,26,227,211,1218,131,189,20
58658,324,847,25,736,526,504,26,227,211,1218,131,189,20
